DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS,ID DEPARTAMENTO,HORA DEMANDA MÁXIMA,AÑO
NARIÑO,52250.0,EL CHARCO,52250007.0,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2024.0,7.0,13460,4010.0,64.0,Lunes,2020-01-31 18:45:00,9.4,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390005.0,AGUACATAL (LA TOLA - NARIÑO),2024.0,7.0,2252,482.0,10.37,Sabado,2020-01-31 18:45:00,9.14,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390013.0,AMARALES (LA TOLA - NARIÑO),2024.0,7.0,7626,2501.0,56.35,Martes,2020-01-31 18:45:00,6.2,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390003.0,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024.0,7.0,6165,2772.0,25.96,Sabado,2020-01-31 18:45:00,11.23,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390009.0,MULATOS (LA TOLA - NARIÑO),2024.0,7.0,4478,2834.0,27.97,Martes,2020-01-31 18:45:00,8.07,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390016.0,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2024.0,7.0,4799,1757.0,27.01,Jueves,2020-01-31 18:45:00,8.0,52.0,18:45:00,
NARIÑO,52427.0,MAGÜÍ,52427913.0,LA ISLA (MAGÜÍ - NARIÑO),2024.0,7.0,0,0.0,0.0,Lunes,2020-01-31 18:45:00,0.0,52.0,18:45:00,
NARIÑO,52427.0,MAGÜÍ,52427915.0,LAS LAJAS (MAGÜÍ - NARIÑO),2024.0,7.0,0,0.0,0.0,Lunes,2020-01-31 18:45:00,0.0,52.0,18:45:00,
NARIÑO,52473.0,MOSQUERA,52473010.0,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2024.0,7.0,2725,961.0,15.05,Jueves,2020-01-31 18:45:00,10.17,52.0,18:45:00,
NARIÑO,52490.0,OLAYA HERRERA,52490913.0,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024.0,7.0,2438,739.0,13.56,Miercoles,2020-01-31 18:45:00,6.48,52.0,18:45:00,
NARIÑO,52621.0,ROBERTO PAYAN,52621912.0,TAMAJE (ROBERTO PAYAN - NARIÑO),2024.0,7.0,4916,3030.0,27.82,Martes,2020-01-31 18:45:00,8.51,52.0,18:45:00,
NARIÑO,52835.0,SAN ANDRÉS DE TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2024.0,7.0,8110,3002.0,50.4,Sabado,2020-01-31 18:45:00,7.16,52.0,18:45:00,
NARIÑO,52835.0,SAN ANDRÉS DE TUMACO,52835217.0,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024.0,7.0,24929,9692.0,105.6,Miercoles,2020-01-31 18:45:00,10.49,52.0,18:45:00,
NARIÑO,52696.0,SANTA BÁRBARA,52696014.0,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024.0,7.0,3178,1695.0,20.67,Sabado,2020-01-31 18:45:00,6.27,52.0,18:45:00,
PUTUMAYO,86573.0,PUERTO LEGUÍZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2024.0,7.0,2684,1626.0,22.4,Sabado,2020-02-28 19:45:00,5.24,86.0,19:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109069.0,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024.0,7.0,5757,1043.0,39.47,Miercoles,2020-01-31 23:45:00,8.35,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109105.0,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2024.0,7.0,2224,642.0,10.69,Martes,2020-01-31 23:45:00,8.32,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109028.0,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024.0,7.0,101752,35905.0,207.86,Lunes,2020-01-31 23:45:00,23.14,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109081.0,PUNTA BONITA,2024.0,7.0,4166,3331.0,22.69,Miercoles,2020-01-31 23:45:00,7.44,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109032.0,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024.0,7.0,7990,3515.0,32.64,Sabado,2020-01-31 23:45:00,10.18,76.0,23:45:00,
VAUPES,97161.0,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2024.0,7.0,27690,7064.0,74.89,Lunes,2020-02-27 19:00:00,16.43,97.0,19:00:00,
VAUPES,97001.0,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2024.0,7.0,1494513,368701.0,3077.97,Viernes,2020-02-27 19:00:00,23.58,97.0,19:00:00,
VAUPES,97666.0,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2024.0,7.0,36778,9619.0,122.94,Miercoles,2020-02-27 19:00:00,12.14,97.0,19:00:00,
VICHADA,99001.0,PUERTO CARREÑO,99001000.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024.0,7.0,2176306,679900.0,4795.12,Miercoles,2020-02-14 18:30:00,23.58,99.0,18:30:00,
AMAZONAS,91001.0,LETICIA,91001000.0,LETICIA (LETICIA - AMAZONAS),2024.0,8.0,4283903,1090190.0,8431.24,Viernes,2020-02-16 14:15:00,24.0,91.0,14:15:00,
AMAZONAS,91540.0,PUERTO NARIÑO,91540000.0,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2024.0,8.0,138406,44141.0,283.2,Miércoles,2020-02-16 14:15:00,24.0,91.0,14:15:00,
AMAZONAS,91798.0,TARAPACA (ANM),91798000.0,TARAPACA (TARAPACA (ANM) - AMAZONAS),2024.0,8.0,27927,12547.0,102.76,Viernes,2020-02-16 14:15:00,10.13,91.0,14:15:00,
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88564.0,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024.0,8.0,1337701,291177.0,2204.52,Miércoles,2020-02-28 19:00:00,24.0,88.0,19:00:00,
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88001.0,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2024.0,8.0,20620916,5125076.0,34113.78,Martes,2020-02-28 19:00:00,24.0,88.0,19:00:00,
CAQUETA,18753.0,SAN VICENTE DEL CAGUÁN,18753002.0,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024.0,8.0,10221,3449.0,31.1,Domingo,2020-01-21 19:15:00,17.11,18.0,19:15:00,
CAQUETA,18150.0,CARTAGENA DEL CHAIRA,18150001.0,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024.0,8.0,10186,4080.0,106.0,Sábado,2020-01-21 19:15:00,3.48,18.0,19:15:00,
CAUCA,19809.0,TIMBIQUÍ,19809014.0,CHACON (TIMBIQUÍ - CAUCA),2024.0,8.0,4263,1102.0,22.42,Jueves,2020-01-15 18:45:00,8.14,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809010.0,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2024.0,8.0,4947,1947.0,29.7,Miércoles,2020-01-15 18:45:00,6.25,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2024.0,8.0,5571,3951.0,29.12,Martes,2020-01-15 18:45:00,7.21,19.0,18:45:00,
CAUCA,19418.0,LÓPEZ DE MICAY,19418009.0,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2024.0,8.0,6830,3246.0,40.0,Sábado,2020-01-15 18:45:00,7.44,19.0,18:45:00,
CAUCA,19318.0,GUAPI,19318013.0,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2024.0,8.0,9881,5449.0,55.26,Sábado,2020-01-15 18:45:00,7.33,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809007.0,SAN JOSE (TIMBIQUÍ - CAUCA),2024.0,8.0,5736,4008.0,35.66,Jueves,2020-01-15 18:45:00,6.23,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809009.0,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024.0,8.0,3668,1243.0,21.34,Jueves,2020-01-15 18:45:00,7.01,19.0,18:45:00,
CHOCO,27006.0,ACANDÍ,27006000.0,ACANDÍ (ACANDÍ - CHOCÓ),2024.0,8.0,563125,161445.0,1592.1,Miércoles,2020-01-17 20:45:00,16.05,27.0,20:45:00,
CHOCO,27495.0,NUQUÍ,27495001.0,ARUSI (NIQUÍ - CHOCÓ),2024.0,8.0,20628,8243.0,60.0,Sábado,2020-01-17 20:45:00,15.18,27.0,20:45:00,
CHOCO,27099.0,BOJAYÁ,27099000.0,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024.0,8.0,102438,30189.0,332.48,Viernes,2020-01-17 20:45:00,16.25,27.0,20:45:00,
CHOCO,27425.0,MEDIO ATRATO,27425000.0,BETE (MEDIO ATRATO - CHOCÓ),2024.0,8.0,15856,7302.0,72.0,Miércoles,2020-01-17 20:45:00,10.18,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077905.0,BUENAVISTA (BAJO BAUDÓ - CHOCÓ),2024.0,8.0,4083,1648.0,16.42,Jueves,2020-01-17 20:45:00,10.0,27.0,20:45:00,
CHOCO,27025.0,ALTO BAUDO,27025000.0,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024.0,8.0,39730,14556.0,141.33,Domingo,2020-01-17 20:45:00,15.31,27.0,20:45:00,
CHOCO,27075.0,BAHÍA SOLANO,27075000.0,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024.0,8.0,865279,247476.0,1598.96,Martes,2020-01-17 20:45:00,23.46,27.0,20:45:00,
CHOCO,27495.0,NUQUÍ,27495011.0,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024.0,8.0,1060,496.0,5.88,Domingo,2020-01-17 20:45:00,7.17,27.0,20:45:00,
CHOCO,27495.0,NUQUÍ,27495912.0,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024.0,8.0,6917,2943.0,11.5,Martes,2020-01-17 20:45:00,22.43,27.0,20:45:00,
CHOCO,27075.0,BAHÍA SOLANO,27075001.0,CUPICA (BAHÍA SOLANO - CHOCÓ),2024.0,8.0,63493,19293.0,131.86,Viernes,2020-01-17 20:45:00,23.41,27.0,20:45:00,
CHOCO,27075.0,BAHÍA SOLANO,27075002.0,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024.0,8.0,195529,68000.0,371.18,Miércoles,2020-01-17 20:45:00,23.51,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077029.0,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024.0,8.0,748,338.0,6.85,Miércoles,2020-01-17 20:45:00,4.45,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077026.0,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024.0,8.0,6986,3852.0,33.45,Miércoles,2020-01-17 20:45:00,10.31,27.0,20:45:00,
CHOCO,27372.0,JURADO,27372000.0,JURADO (JURADO - CHOCÓ),2024.0,8.0,191136,64029.0,373.12,Viernes,2020-01-17 20:45:00,23.37,27.0,20:45:00,
CHOCO,27495.0,NUQUÍ,27495000.0,NUQUÍ (NUQUÍ - CHOCÓ),2024.0,8.0,305120,101111.0,561.44,Miércoles,2020-01-17 20:45:00,23.45,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077008.0,ORPUA (BAJO BAUDÓ - CHOCÓ),2024.0,8.0,686,211.0,5.25,Sábado,2020-01-17 20:45:00,6.07,27.0,20:45:00,
CHOCO,27099.0,BOJAYÁ,27099030.0,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2024.0,8.0,6903,3040.0,36.97,Viernes,2020-01-17 20:45:00,8.38,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077000.0,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024.0,8.0,240770,95080.0,456.19,Miércoles,2020-01-17 20:45:00,23.06,27.0,20:45:00,
CHOCO,27099.0,BOJAYÁ,27099008.0,PUERTO CONTO (BOJAYÁ - CHOCÓ),2024.0,8.0,13109,4224.0,62.4,Viernes,2020-01-17 20:45:00,8.15,27.0,20:45:00,
CHOCO,27425.0,MEDIO ATRATO,27425008.0,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024.0,8.0,1568,681.0,21.53,Sábado,2020-01-17 20:45:00,3.43,27.0,20:45:00,
CHOCO,27250.0,EL LITORAL DEL SAN JUAN,27250000.0,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024.0,8.0,82319,41381.0,237.86,Lunes,2020-01-17 20:45:00,15.02,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077916.0,TERRON (BAJO BAUDÓ - CHOCÓ),2024.0,8.0,2035,889.0,24.62,Lunes,2020-01-17 20:45:00,3.58,27.0,20:45:00,
CHOCO,27800.0,UNGUÍA,27800005.0,TITUMATE (UNGUÍA - CHOCÓ),2024.0,8.0,16493,4387.0,73.39,Miércoles,2020-01-17 20:45:00,9.42,27.0,20:45:00,
CHOCO,27800.0,UNGUÍA,27800000.0,UNGUÍA (UNGUÍA - CHOCÓ),2024.0,8.0,483322,152596.0,1024.32,Miércoles,2020-01-17 20:45:00,21.26,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077019.0,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024.0,8.0,6804,4079.0,31.05,Viernes,2020-01-17 20:45:00,9.15,27.0,20:45:00,
GUAINIA,94001.0,INÍRIDA,94001905.0,CHORRO BOCON (INÍRIDA - GUAINÍA),2024.0,8.0,5844,507.0,17.66,Domingo,2020-02-01 18:45:00,16.58,94.0,18:45:00,
GUAINIA,94001.0,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2024.0,8.0,2260691,605279.0,4479.2,Jueves,2020-02-01 18:45:00,23.59,94.0,18:45:00,
LA GUAJIRA,44847.0,URIBIA,44847003.0,CABO DE LA VELA (URIBIA - LA GUAJIRA),2024.0,8.0,8751,342.0,141.63,Jueves,2020-01-11 19:30:00,3.02,44.0,19:30:00,
LA GUAJIRA,44847.0,URIBIA,44847012.0,NAZARETH (URIBIA - LA GUAJIRA),2024.0,8.0,40008,8714.0,267.36,Sábado,2020-01-11 19:30:00,5.42,44.0,19:30:00,
MAGDALENA,47189.0,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2024.0,8.0,89106,31211.0,176.83,Miércoles,2020-01-22 19:00:00,22.57,47.0,19:00:00,
META,50325.0,MAPIRIPAN,50325000.0,MAPIRIPAN (MAPIRIPAN - META),2024.0,8.0,188322,61901.0,361.24,Jueves,2020-01-08 18:30:00,23.58,50.0,18:30:00,
NARIÑO,52390.0,LA TOLA,52390005.0,AGUACATAL (LA TOLA - NARIÑO),2024.0,8.0,399,82.0,10.0,Jueves,2020-01-31 18:45:00,1.36,52.0,18:45:00,
NARIÑO,52250.0,EL CHARCO,52250016.0,ALTERON - URIBE URIBE (EL CHARCO - NARIÑO),2024.0,8.0,608,403.0,6.48,Miércoles,2020-01-31 18:45:00,4.02,52.0,18:45:00,
NARIÑO,52427.0,MAGÜI,52427901.0,ALTO ESTERO (MAGÜI - NARIÑO),2024.0,8.0,288,94.0,9.58,Sábado,2020-01-31 18:45:00,1.07,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390013.0,AMARALES (LA TOLA - NARIÑO),2024.0,8.0,9318,2501.0,58.21,Viernes,2020-01-31 18:45:00,8.32,52.0,18:45:00,
NARIÑO,52490.0,OLAYA HERRERA,52490913.0,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024.0,8.0,2167,662.0,12.94,Jueves,2020-01-31 18:45:00,6.34,52.0,18:45:00,
NARIÑO,52835.0,SAN ANDRÉS DE TUMACO,52835055.0,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2024.0,8.0,6641,2521.0,48.0,Martes,2020-01-31 18:45:00,5.54,52.0,18:45:00,
NARIÑO,52473.0,MOSQUERA,52473010.0,EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO),2024.0,8.0,2959,971.0,12.65,Lunes,2020-01-31 18:45:00,10.15,52.0,18:45:00,
NARIÑO,52427.0,MAGÜI,52427910.0,EL ROSARIO (MAGÜI - NARIÑO),2024.0,8.0,0,0.0,0.98,Martes,2020-01-31 18:45:00,0.0,52.0,18:45:00,
NARIÑO,52427.0,MAGÜI,52427013.0,LA LOMA (MAGÜI - NARIÑO),2024.0,8.0,89,26.0,5.33,Miércoles,2020-01-31 18:45:00,0.44,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390003.0,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024.0,8.0,5544,2643.0,25.64,Miércoles,2020-01-31 18:45:00,9.46,52.0,18:45:00,
NARIÑO,52250.0,EL CHARCO,52250005.0,LAS MERCEDES (EL CHARCO - NARIÑO),2024.0,8.0,936,411.0,11.94,Domingo,2020-01-31 18:45:00,4.15,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390009.0,MULATOS (LA TOLA - NARIÑO),2024.0,8.0,2941,1789.0,25.47,Jueves,2020-01-31 18:45:00,5.57,52.0,18:45:00,
NARIÑO,52835.0,SAN ANDRÉS DE TUMACO,52835217.0,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024.0,8.0,25180,9879.0,105.6,Martes,2020-01-31 18:45:00,10.41,52.0,18:45:00,
NARIÑO,52390.0,LA TOLA,52390016.0,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2024.0,8.0,3514,1266.0,24.7,Jueves,2020-01-31 18:45:00,5.43,52.0,18:45:00,
NARIÑO,52621.0,ROBERTO PAYAN,52621912.0,TAMAJE (ROBERTO PAYAN - NARIÑO),2024.0,8.0,738,449.0,21.46,Domingo,2020-01-31 18:45:00,1.18,52.0,18:45:00,
PUTUMAYO,86573.0,PUERTO LEGUIZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2024.0,8.0,2682,1656.0,22.4,Viernes,2020-02-28 19:45:00,5.31,86.0,19:45:00,
PUTUMAYO,86573.0,PUERTO LEGUIZAMO,86573000.0,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2024.0,8.0,974651,271412.0,2066.77,Jueves,2020-02-28 19:45:00,23.47,86.0,19:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109069.0,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024.0,8.0,9681,1402.0,44.58,Domingo,2020-01-31 23:45:00,10.36,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109028.0,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024.0,8.0,96031,33217.0,222.29,Miércoles,2020-01-31 23:45:00,21.0,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109081.0,PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA),2024.0,8.0,4975,4623.0,22.16,Sábado,2020-01-31 23:45:00,9.3,76.0,23:45:00,
VALLE DEL CAUCA,76109.0,BUENAVENTURA,76109032.0,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024.0,8.0,7610,3285.0,31.23,Viernes,2020-01-31 23:45:00,10.05,76.0,23:45:00,
VAUPES,97161.0,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2024.0,8.0,31775,7881.0,87.82,Jueves,2020-02-27 19:00:00,16.39,97.0,19:00:00,
VAUPES,97001.0,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2024.0,8.0,1590470,387197.0,3236.71,Miércoles,2020-02-27 19:00:00,23.56,97.0,19:00:00,
VAUPES,97666.0,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2024.0,8.0,39226,10719.0,136.84,Martes,2020-02-27 19:00:00,13.01,97.0,19:00:00,
VICHADA,99001.0,PUERTO CARREÑO,99001000.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024.0,8.0,2506944,732978.0,5014.24,Martes,2020-02-14 18:30:00,24.0,99.0,18:30:00,
AMAZONAS,91540.0,PUERTO NARIÑO,91540000.0,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2024.0,9.0,140156,45616.0,294.4,jueves,2020-02-16 14:15:00,24.0,91.0,14:15:00,
AMAZONAS,91798.0,TARAPACA (ANM),91798000.0,TARAPACA (TARAPACA (ANM) - AMAZONAS),2024.0,9.0,27342,12153.0,103.59,domingo,2020-02-16 14:15:00,10.37,91.0,14:15:00,
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88564.0,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024.0,9.0,1221613,267106.0,2269.2,lunes,2020-02-28 19:00:00,23.99,88.0,19:00:00,
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88001.0,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024.0,9.0,19486640,4851929.0,34290.65,lunes,2020-02-28 19:00:00,24.0,88.0,19:00:00,
BOLIVAR,13001.0,CARTAGENA DE INDIAS,13001007.0,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024.0,9.0,31801,14619.0,253.5,sábado,2020-01-30 19:00:00,5.35,13.0,19:00:00,
BOLIVAR,13001.0,CARTAGENA DE INDIAS,13001037.0,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2024.0,9.0,0,0.0,0.0,domingo,2020-01-30 19:00:00,0.0,13.0,19:00:00,
BOLIVAR,13001.0,CARTAGENA DE INDIAS,13001017.0,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024.0,9.0,13441,3944.0,51.2,martes,2020-01-30 19:00:00,11.12,13.0,19:00:00,
CAQUETA,18150.0,CARTAGENA DEL CHAIRA,18150001.0,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024.0,9.0,9969,4005.0,109.24,sábado,2020-01-21 19:15:00,3.8,18.0,19:15:00,
CAQUETA,18150.0,CARTAGENA DEL CHAIRA,18150002.0,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024.0,9.0,599,249.0,33.56,sábado,2020-01-21 19:15:00,0.8,18.0,19:15:00,
CAQUETA,18753.0,SAN VICENTE DEL CAGUÁN,18753002.0,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024.0,9.0,10894,4451.0,32.83,jueves,2020-01-21 19:15:00,17.64,18.0,19:15:00,
CAQUETA,18753.0,SAN VICENTE DEL CAGUÁN,18753009.0,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024.0,9.0,3569,1333.0,38.96,miércoles,2020-01-21 19:15:00,5.11,18.0,19:15:00,
CAUCA,19318.0,GUAPI,19318008.0,LIMONES (GUAPI - CAUCA),2024.0,9.0,8446,3448.0,39.74,lunes,2020-01-15 18:45:00,9.38,19.0,18:45:00,
CAUCA,19318.0,GUAPI,19318013.0,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2024.0,9.0,11403,6256.0,53.93,jueves,2020-01-15 18:45:00,8.97,19.0,18:45:00,
CAUCA,19418.0,LÓPEZ DE MICAY,19418009.0,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2024.0,9.0,6210,2883.0,40.0,domingo,2020-01-15 18:45:00,7.08,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809014.0,CHACON (TIMBIQUÍ - CAUCA),2024.0,9.0,4378,1109.0,21.49,sábado,2020-01-15 18:45:00,8.51,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809010.0,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2024.0,9.0,4963,1932.0,30.4,viernes,2020-01-15 18:45:00,6.38,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2024.0,9.0,6188,4660.0,30.32,lunes,2020-01-15 18:45:00,8.88,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809007.0,SAN JOSE (TIMBIQUÍ - CAUCA),2024.0,9.0,5782,3786.0,35.57,lunes,2020-01-15 18:45:00,6.61,19.0,18:45:00,
CAUCA,19809.0,TIMBIQUÍ,19809009.0,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024.0,9.0,4213,1343.0,23.71,sábado,2020-01-15 18:45:00,7.94,19.0,18:45:00,
CHOCO,27006.0,ACANDÍ,27006000.0,ACANDÍ (ACANDÍ - CHOCÓ),2024.0,9.0,662116,187882.0,1569.39,martes,2020-01-17 20:45:00,18.93,27.0,20:45:00,
CHOCO,27006.0,ACANDÍ,27006003.0,CAPURGANA (ACANDÍ - CHOCÓ),2024.0,9.0,280582,94900.0,793.32,jueves,2020-01-17 20:45:00,19.9,27.0,20:45:00,
CHOCO,27006.0,ACANDÍ,27006007.0,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024.0,9.0,0,0.0,0.06,viernes,2020-01-17 20:45:00,0.0,27.0,20:45:00,
CHOCO,27025.0,ALTO BAUDO,27025000.0,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024.0,9.0,48702,17325.0,137.81,jueves,2020-01-17 20:45:00,20.28,27.0,20:45:00,
CHOCO,27075.0,BAHÍA SOLANO,27075000.0,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024.0,9.0,821850,243420.0,1564.64,jueves,2020-01-17 20:45:00,23.72,27.0,20:45:00,
CHOCO,27075.0,BAHÍA SOLANO,27075001.0,CUPICA (BAHÍA SOLANO - CHOCÓ),2024.0,9.0,62087,17933.0,135.02,domingo,2020-01-17 20:45:00,23.52,27.0,20:45:00,
CHOCO,27075.0,BAHÍA SOLANO,27075002.0,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024.0,9.0,187282,63408.0,373.82,miércoles,2020-01-17 20:45:00,23.48,27.0,20:45:00,
CHOCO,27077.0,BAJO BAUDÓ,27077905.0,BUENAVISTA (BAJO BAUDÓ - CHOCÓ),2024.0,9.0,4170,1685.0,20.58,jueves,2020-01-17 20:45:00,10.36,27.0,20:45:00,
