DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS,ID DEPARTAMENTO,HORA DEMANDA MÁXIMA,CATEGORIA_ZNI
CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,5,4754,2098,60.8,Viernes,2020-01-17 20:45:00,3.16,27,20:45:00,0
CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,5,12609,3742,60.8,Viernes,2020-01-17 20:45:00,7.35,27,20:45:00,0
CHOCO,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,5,13107,3413,84.0,Viernes,2020-01-17 20:45:00,7.04,27,20:45:00,0
CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2021,5,70139,38520,176.48,Viernes,2020-01-17 20:45:00,17.57,27,20:45:00,2
CHOCO,27372,JURADO,27372000,JURADÓ (JURADÓ - CHOCÓ),2021,5,161498,73009,303.68,Viernes,2020-01-17 20:45:00,24.0,27,20:45:00,2
CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,5,21576,10795,72.0,Viernes,2020-01-17 20:45:00,12.36,27,20:45:00,0
CHOCO,27495,NUQUI,27495001,ARUSÍ (NUQUÍ - CHOCO),2021,5,11042,4901,48.0,Viernes,2020-01-17 20:45:00,9.2,27,20:45:00,0
CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2021,5,5290,1951,11.32,Viernes,2020-01-17 20:45:00,19.08,27,20:45:00,2
CHOCO,27495,NUQUI,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2021,5,243203,77055,472.74,Viernes,2020-01-17 20:45:00,23.39,27,20:45:00,2
CHOCO,27495,NUQUI,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2021,5,795,399,3.79,Viernes,2020-01-17 20:45:00,8.04,27,20:45:00,0
CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2021,5,9391,3091,41.04,Viernes,2020-01-17 20:45:00,8.41,27,20:45:00,0
CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUÍA - CHOCÓ),2021,5,21339,8718,85.38,Viernes,2020-01-17 20:45:00,10.15,27,20:45:00,0
CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2021,5,17127,5084,91.96,Viernes,2020-01-17 20:45:00,8.51,27,20:45:00,0
CHOCO,27800,UNGUIA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2021,5,411243,143941,909.22,Viernes,2020-01-17 20:45:00,22.18,27,20:45:00,2
GUAINIA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2021,5,51807,15993,164.12,Sábado,2020-02-01 18:45:00,13.37,94,18:45:00,0
GUAINIA,94001,INIRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2021,5,1587220,528498,2999.92,Sábado,2020-02-01 18:45:00,24.0,94,18:45:00,2
GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,5,74794,25564,185.68,Sábado,2020-02-15 19:15:00,18.04,95,19:15:00,2
MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,5,92113,33292,181.63,Miércoles,2020-01-22 19:00:00,23.2,47,19:00:00,2
META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,5,146793,58974,308.0,Miércoles,2020-01-08 18:30:00,23.37,50,18:30:00,2
NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,5,18944,8303,96.0,Viernes,2020-01-31 18:45:00,8.08,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,5,4217,3171,27.52,Viernes,2020-01-31 18:45:00,7.0,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,5,13298,3176,80.0,Viernes,2020-01-31 18:45:00,6.55,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,5,2140,455,13.47,Viernes,2020-01-31 18:45:00,6.34,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,5,9668,2976,61.66,Viernes,2020-01-31 18:45:00,6.29,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,5,6076,3261,31.0,Viernes,2020-01-31 18:45:00,8.24,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,5,4295,2401,35.07,Viernes,2020-01-31 18:45:00,6.19,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,5,4918,1494,27.52,Viernes,2020-01-31 18:45:00,7.02,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,5,19821,11634,96.0,Viernes,2020-01-31 18:45:00,8.53,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2021,5,2842,1022,19.42,Viernes,2020-01-31 18:45:00,7.17,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,5,18638,6634,134.4,Viernes,2020-01-31 18:45:00,6.16,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2021,5,3795,1466,35.26,Viernes,2020-01-31 18:45:00,5.51,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,5,2719,1876,13.25,Viernes,2020-01-31 18:45:00,8.59,52,18:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,5,4428,2394,28.8,Viernes,2020-02-28 19:45:00,7.15,86,19:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,5,5578,2264,29.73,Viernes,2020-01-31 23:45:00,8.0,76,23:45:00,0
VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,5,20423,5268,86.77,Jueves,2020-02-27 19:00:00,11.41,97,19:00:00,0
VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2021,5,1257930,375515,2674.38,Jueves,2020-02-27 19:00:00,24.0,97,19:00:00,2
VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,5,29461,9160,110.79,Jueves,2020-02-27 19:00:00,11.17,97,19:00:00,0
VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,5,299048,130192,638.0,Viernes,2020-02-14 18:30:00,23.52,99,18:30:00,2
VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,5,346303,160982,680.58,Viernes,2020-02-14 18:30:00,23.47,99,18:30:00,2
VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,5,23418,8498,109.82,Viernes,2020-02-14 18:30:00,9.01,99,18:30:00,0
VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,5,2323099,769016,4292.64,Viernes,2020-02-14 18:30:00,24.0,99,18:30:00,2
VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,5,133752,68289,336.1,Viernes,2020-02-14 18:30:00,18.13,99,18:30:00,2
AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,6,3289472,1020489,6802.93,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,6,100352,34091,221.06,Domingo,2020-02-16 14:15:00,23.57,91,14:15:00,2
AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,6,22248,9635,83.47,Domingo,2020-02-16 14:15:00,10.15,91,14:15:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,6,4629,305,42.21,Jueves,2020-01-23 21:45:00,6.33,5,21:45:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,6,114198,50553,320.32,Jueves,2020-01-23 21:45:00,14.0,5,21:45:00,0
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,6,16428918,4618390,28402.76,Viernes,2020-02-28 19:00:00,24.0,88,19:00:00,1
BOLIVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,6,27979,15039,165.37,Jueves,2020-01-30 19:00:00,7.22,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,6,6701,2324,19.87,Jueves,2020-01-30 19:00:00,15.32,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,6,18743,6651,46.91,Jueves,2020-01-30 19:00:00,17.42,13,19:00:00,2
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,6,14606,6595,78.57,Martes,2020-01-21 19:15:00,8.09,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,6,1137,455,33.46,Martes,2020-01-21 19:15:00,1.48,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,6,5187,2622,35.73,Martes,2020-01-21 19:15:00,6.15,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,6,5144,1989,44.36,Martes,2020-01-21 19:15:00,5.11,18,19:15:00,0
CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,6,12348,7301,82.5,Domingo,2020-02-23 19:00:00,6.35,85,19:00:00,0
CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,6,8067,3358,36.03,Miércoles,2020-01-15 18:45:00,9.44,19,18:45:00,0
CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2021,6,11594,5021,51.1,Miércoles,2020-01-15 18:45:00,9.57,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418024,BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA),2021,6,6346,2215,29.52,Miércoles,2020-01-15 18:45:00,8.54,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,6,4352,855,28.76,Miércoles,2020-01-15 18:45:00,6.6,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2021,6,3590,1456,24.58,Miércoles,2020-01-15 18:45:00,5.58,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2021,6,7106,2037,40.0,Miércoles,2020-01-15 18:45:00,8.11,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2021,6,846,316,6.05,Miércoles,2020-01-15 18:45:00,6.24,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2021,6,11364,5167,61.25,Miércoles,2020-01-15 18:45:00,9.09,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2021,6,4179,1136,28.46,Miércoles,2020-01-15 18:45:00,5.58,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,6,4504,1712,36.16,Miércoles,2020-01-15 18:45:00,5.06,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,6,7137,4191,33.88,Miércoles,2020-01-15 18:45:00,8.21,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,6,3521,682,46.54,Miércoles,2020-01-15 18:45:00,3.03,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2021,6,15392,5516,166.85,Miércoles,2020-01-15 18:45:00,4.53,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,6,7047,4288,40.94,Miércoles,2020-01-15 18:45:00,6.51,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,6,10462,4312,66.5,Miércoles,2020-01-15 18:45:00,6.37,19,18:45:00,0
CHOCO,27006,ACANDI,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2021,6,553208,210812,1179.2,Viernes,2020-01-17 20:45:00,21.39,27,20:45:00,2
CHOCO,27006,ACANDI,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2021,6,282317,98813,750.46,Viernes,2020-01-17 20:45:00,17.25,27,20:45:00,2
CHOCO,27006,ACANDI,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2021,6,20512,7599,117.17,Viernes,2020-01-17 20:45:00,7.53,27,20:45:00,0
CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2021,6,46537,14670,109.91,Viernes,2020-01-17 20:45:00,23.58,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2021,6,638399,234941,1239.92,Viernes,2020-01-17 20:45:00,23.51,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2021,6,56613,20817,136.68,Viernes,2020-01-17 20:45:00,23.36,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2021,6,148007,60770,325.78,Viernes,2020-01-17 20:45:00,23.52,27,20:45:00,2
CHOCO,27077,BAJO BAUDO (PIZARRO),27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,6,5274,863,25.15,Viernes,2020-01-17 20:45:00,8.08,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,6,192293,92453,373.82,Viernes,2020-01-17 20:45:00,23.59,27,20:45:00,2
CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,6,89218,26542,246.51,Viernes,2020-01-17 20:45:00,17.17,27,20:45:00,2
CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,6,12198,5787,57.6,Viernes,2020-01-17 20:45:00,10.6,27,20:45:00,0
CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,6,11897,3596,60.8,Viernes,2020-01-17 20:45:00,72.4,27,20:45:00,2
CHOCO,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,6,13748,3748,69.6,Viernes,2020-01-17 20:45:00,7.48,27,20:45:00,0
CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2021,6,71708,39399,170.15,Viernes,2020-01-17 20:45:00,18.49,27,20:45:00,2
CHOCO,27372,JURADO,27372000,JURADÓ (JURADÓ - CHOCÓ),2021,6,150303,68540,289.44,Viernes,2020-01-17 20:45:00,23.57,27,20:45:00,2
CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,6,19853,10197,76.0,Viernes,2020-01-17 20:45:00,12.15,27,20:45:00,0
CHOCO,27495,NUQUI,27495001,ARUSÍ (NUQUÍ - CHOCO),2021,6,10799,5055,48.0,Viernes,2020-01-17 20:45:00,9.57,27,20:45:00,0
CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2021,6,7572,2492,11.6,Viernes,2020-01-17 20:45:00,23.45,27,20:45:00,2
CHOCO,27495,NUQUI,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2021,6,229898,69451,468.86,Viernes,2020-01-17 20:45:00,23.56,27,20:45:00,2
CHOCO,27495,NUQUI,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2021,6,919,389,3.84,Viernes,2020-01-17 20:45:00,10.18,27,20:45:00,0
CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2021,6,8794,3002,41.09,Viernes,2020-01-17 20:45:00,8.41,27,20:45:00,0
CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUÍA - CHOCÓ),2021,6,20048,8075,88.04,Viernes,2020-01-17 20:45:00,10.05,27,20:45:00,0
CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2021,6,15235,4545,89.41,Viernes,2020-01-17 20:45:00,7.51,27,20:45:00,0
CHOCO,27800,UNGUIA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2021,6,375976,132286,868.56,Viernes,2020-01-17 20:45:00,21.12,27,20:45:00,2
AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,7,3468354,1081769,6995.84,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,7,101229,35227,216.48,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,7,22753,10194,83.81,Domingo,2020-02-16 14:15:00,10.16,91,14:15:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,7,5563,339,41.95,Jueves,2020-01-23 21:45:00,8.15,5,21:45:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,7,107662,47536,312.22,Jueves,2020-01-23 21:45:00,12.59,5,21:45:00,0
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,7,17991705,4904871,29462.66,Viernes,2020-02-28 19:00:00,24.0,88,19:00:00,1
BOLIVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,7,28819,15362,172.02,Jueves,2020-01-30 19:00:00,7.09,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,7,6984,2342,21.15,Jueves,2020-01-30 19:00:00,14.37,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,7,20586,7161,48.42,Jueves,2020-01-30 19:00:00,18.7,13,19:00:00,2
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,7,15208,6995,75.91,Martes,2020-01-21 19:15:00,9.0,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,7,10049,5073,40.03,Martes,2020-01-21 19:15:00,17.7,18,19:15:00,2
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,7,5762,2817,37.36,Martes,2020-01-21 19:15:00,6.4,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,7,5230,2088,42.8,Martes,2020-01-21 19:15:00,5.3,18,19:15:00,0
CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,7,12206,6910,86.46,Domingo,2020-02-23 19:00:00,6.17,85,19:00:00,0
CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,7,8397,3349,35.81,Miércoles,2020-01-15 18:45:00,9.33,19,18:45:00,0
CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2021,7,11919,5301,48.77,Miércoles,2020-01-15 18:45:00,9.46,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418024,BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA),2021,7,5777,2059,30.12,Miércoles,2020-01-15 18:45:00,7.24,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,7,4135,854,29.56,Miércoles,2020-01-15 18:45:00,5.31,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2021,7,3920,1615,24.22,Miércoles,2020-01-15 18:45:00,6.29,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418007,LA CONCHA - CONCEPCIÓN NAYA (LOPEZ (MICAY) - CAUCA),2021,7,1034,247,14.32,Miércoles,2020-01-15 18:45:00,3.08,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2021,7,7660,2416,40.0,Miércoles,2020-01-15 18:45:00,8.11,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2021,7,7440,2566,55.55,Miércoles,2020-01-15 18:45:00,5.26,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2021,7,897,334,5.98,Miércoles,2020-01-15 18:45:00,6.23,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2021,7,9865,4618,70.4,Miércoles,2020-01-15 18:45:00,7.14,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,7,5521,2254,33.82,Miércoles,2020-01-15 18:45:00,6.25,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,7,7378,4256,34.84,Miércoles,2020-01-15 18:45:00,8.03,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,7,8936,1727,46.87,Miércoles,2020-01-15 18:45:00,7.14,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2021,7,26959,9298,172.13,Miércoles,2020-01-15 18:45:00,5.54,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,7,7033,4386,40.25,Miércoles,2020-01-15 18:45:00,6.36,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,7,15828,6815,67.97,Miércoles,2020-01-15 18:45:00,9.28,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2021,7,4556,2748,25.66,Miércoles,2020-01-15 18:45:00,7.6,19,18:45:00,0
CHOCO,27006,ACANDI,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2021,7,514513,198418,1253.3,Viernes,2020-01-17 20:45:00,18.53,27,20:45:00,2
CHOCO,27006,ACANDI,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2021,7,337622,128121,818.4,Viernes,2020-01-17 20:45:00,18.51,27,20:45:00,2
CHOCO,27006,ACANDI,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2021,7,24539,8898,122.83,Viernes,2020-01-17 20:45:00,8.44,27,20:45:00,0
CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2021,7,49047,14855,118.98,Viernes,2020-01-17 20:45:00,23.58,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2021,7,674516,236268,1286.56,Viernes,2020-01-17 20:45:00,23.52,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2021,7,59119,20817,139.51,Viernes,2020-01-17 20:45:00,21.49,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2021,7,159362,65978,338.45,Viernes,2020-01-17 20:45:00,23.46,27,20:45:00,2
